Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Latitude;Longitude;Nom communes équipées
35006;Delizy - Louis Nadot;SANN;22;15;6;2;4;SANN;SANN;2022-10-05;48,89621285;2,409457862;Pantin
18030;Joseph Dijon - Ornano;SANN;37;35;1;0;1;SANN;SANN;2022-10-05;48,89374453;2,347667813;Paris
18041;Rochechouart - Martyrs;SANN;20;18;1;0;1;SANN;SANN;2022-10-05;48,88219378;2,340549566;Paris
5024;Place Monge;SANN;21;17;3;1;2;SANN;SANN;2022-10-05;48,8427618;2,352407947;Paris
22015;Île de la Jatte;SANN;23;11;10;6;4;SANN;SANN;2022-10-05;48,89403616;2,26663392;Neuilly-sur-Seine
12038;Picpus - Louis Braille;SANN;44;40;3;1;2;SANN;SANN;2022-10-05;48,83998879;2,400525669;Paris
12018;Saint-Mandé - Fabre d'Eglantine;SANN;34;10;24;16;8;SANN;SANN;2022-10-05;48,8453579;2,3965022;Paris
13516;Glacière - Soeur Catherine Marie;SANN;40;38;2;1;1;SANN;SANN;2022-10-05;48,82952299;2,343570404;Paris
17111;Lemercier - Cardinet;SANN;24;17;6;4;2;SANN;SANN;2022-10-05;48,89009717;2,317377627;Paris
12155;Rottembourg - Général Michel Bizot;SANN;43;39;1;1;0;SANN;SANN;2022-10-05;48,83787826;2,404405251;Paris
44005;Place Saint-Just;SANN;22;18;4;1;3;SANN;SANN;2022-10-05;48,79037952;2,389522679;Vitry-sur-Seine
9011;Geoffroy - Marie;SANN;20;9;9;7;2;SANN;SANN;2022-10-05;48,87378194;2,344513876;Paris
17119;Toqueville - Cardinet;SANN;33;23;10;7;3;SANN;SANN;2022-10-05;48,88490187;2,310939319;Paris
7109;Place Joffre - Frédéric le Play;SANN;38;32;4;0;4;SANN;SANN;2022-10-05;48,85375449;2,304424234;Paris
15011;Cambronne - Villa Croix Nivert;SANN;62;50;12;10;2;SANN;SANN;2022-10-05;48,84584756;2,301757447;Paris
13025;Place de Rungis;SANN;32;29;3;2;1;SANN;SANN;2022-10-05;48,82245595;2,347382729;Paris
9004;Gérando - Rochechouart;SANN;21;19;0;0;0;SANN;SANN;2022-10-05;48,88294341;2,346484624;Paris
5115;Buffon - Jardin des Plantes;SANN;30;14;16;13;3;SANN;SANN;2022-10-05;48,84266847;2,361858711;Paris
7017;La Motte-Picquet - La Tour Maubourg;SANN;40;27;8;7;1;SANN;SANN;2022-10-05;48,8572316;2,3094136;Paris
41211;Louis Xavier de Ricard - Ancienne Mairie;SANN;34;27;7;5;2;SANN;SANN;2022-10-05;48,84629899;2,472420372;Fontenay-sous-Bois
51002;Placette Grégoire Collas;SANN;25;6;18;18;0;SANN;SANN;2022-10-05;48,94342014;2,24874761;Argenteuil
12101;Charenton - Prague;SANN;26;20;5;5;0;SANN;SANN;2022-10-05;48,84817513;2,376358449;Paris
15071;Suffren - Champ de Mars;SANN;23;4;18;16;2;SANN;SANN;2022-10-05;48,8547194;2,2952168;Paris
8116;Champs-Elysees - Bassano;SANN;25;25;0;0;0;USANN;USANN;2021-02-21;48,87181181;2,300238982;Paris
4021;Centre Georges Pompidou;SANN;26;13;12;11;1;SANN;SANN;2022-10-05;48,861419;2,352581;Paris
13010;Place d'Italie - Vincent Auriol;SANN;40;39;1;0;1;SANN;SANN;2022-10-05;48,83148187;2,356755029;Paris
15102;Square Bela Bartok;SANN;24;9;14;7;7;SANN;SANN;2022-10-05;48,85120157;2,284653671;Paris
15129;Hôpital Necker;SANN;40;13;24;22;2;SANN;SANN;2022-10-05;48,84604349;2,313245013;Paris
33016;Fort d'Aubervilliers;SANN;22;12;8;5;3;SANN;SANN;2022-10-05;48,91502382;2,403528169;Aubervilliers
20015;Bagnolet - Orteaux;SANN;36;35;1;0;1;SANN;SANN;2022-10-05;48,85708641;2,398412526;Paris
27005;Gare du Stade;SANN;20;5;15;8;7;SANN;SANN;2022-10-05;48,9312676;2,2603778;Colombes
8027;Mairie du 8ème;SANN;14;4;10;7;3;SANN;SANN;2022-10-05;48,877932;2,318264;Paris
17123;Mstislav Rostropovitch - Berthier;SANN;18;8;8;6;2;SANN;SANN;2022-10-05;48,89212082;2,309234105;Paris
15039;Abbé Groult - Convention;SANN;12;12;0;0;0;SANN;SANN;2022-10-05;48,83596928;2,30206404;Paris
21501;Pont de Suresnes;SANN;52;48;4;1;3;SANN;SANN;2022-10-05;48,86741509;2,225894668;Suresnes
21315;Jules Guesdes - Général de Gaulle;SANN;24;24;0;0;0;SANN;SANN;2022-10-05;48,81930581;2,278934196;Issy-les-Moulineaux
21319;Esplanade du Foncet - Camille Desmoulins;SANN;28;0;28;13;15;SANN;SANN;2022-10-05;48,82709023;2,260685787;Issy-les-Moulineaux
2112;Bibliothèque Nationale - Richelieu;SANN;17;1;16;11;5;SANN;SANN;2022-10-05;48,86828899;2,33808931;Paris
9102;Londres - Place d'Estienne d'Orves;SANN;25;11;11;8;3;SANN;SANN;2022-10-05;48,87669381;2,330536209;Paris
15006;Cherche-Midi - Hôpital Necker;SANN;38;33;4;4;0;SANN;SANN;2022-10-05;48,84461063;2,317914069;Paris
9006;Dunkerque - Trudaine;SANN;16;12;0;0;0;SANN;SANN;2022-10-05;48,88215167;2,346325368;Paris
23102;Hôtel de Ville de Sèvres;SANN;32;9;22;16;6;SANN;SANN;2022-10-05;48,82436356;2,21310474;Sèvres
92006;Place Nelson Mandela;SANN;30;24;6;3;3;SANN;SANN;2022-10-05;48,89787432;2,218282074;Nanterre
21303;Jean Monnet - Iles;SANN;32;10;22;21;1;SANN;SANN;2022-10-05;48,82339398;2,249707319;Issy-les-Moulineaux
31005;Square Denise Buisson;SANN;45;43;1;0;1;SANN;SANN;2022-10-05;48,85623227;2,426436245;Montreuil
33014;Parc Eli Lotar;SANN;20;16;2;0;2;SANN;SANN;2022-10-05;48,91844993;2,372708581;Aubervilliers
12005;Crozatier - Faubourg Saint-Antoine;SANN;29;5;12;8;4;SANN;SANN;2022-10-05;48,85044001;2,378901366;Paris
13052;Leredde - Tolbiac;SANN;44;2;41;21;20;SANN;SANN;2022-10-05;48,8288763;2,374438271;Paris
22202;Jean Marin Naudin - Stalingrad;SANN;30;29;0;0;0;USANN;USANN;2022-08-05;48,8057139;2,320202328;Bagneux
17024;Villiers - Batignolles;SANN;23;14;8;1;7;SANN;SANN;2022-10-05;48,88125254;2,316538431;Paris
2108;Vivienne - Montmartre;SANN;39;5;33;18;15;SANN;SANN;2022-10-05;48,8713476;2,341458835;Paris
15127;Place Charles Michels;SANN;37;28;8;7;1;SANN;SANN;2022-10-05;48,846401;2,28502;Paris
12028;Vivaldi - Antoine-Julien Hénard;SANN;27;21;6;0;6;SANN;SANN;2022-10-05;48,84192366;2,389728979;Paris
13035;Choisy - Tolbiac;SANN;26;16;9;8;1;SANN;SANN;2022-10-05;48,82591156;2,360239327;Paris
9034;Godot de Mauroy - Madeleine;SANN;22;3;18;14;4;SANN;SANN;2022-10-05;48,869789;2,326347;Paris
33103;Jean Jaurès - Jules Jacquemin;SANN;24;22;2;0;2;SANN;SANN;2022-10-05;48,88433054;2,408290246;Le Pré-Saint-Gervais
12035;Madagascar - Meuniers;SANN;33;31;2;0;2;SANN;SANN;2022-10-05;48,83460464;2,397065051;Paris
14031;Didot - Place de Moro-Giafferi;SANN;22;22;0;0;0;SANN;SANN;2022-10-05;48,8337;2,3215;Paris
10021;Marché Saint-Quentin;SANN;15;11;3;1;2;SANN;SANN;2022-10-05;48,87735606;2,354511446;Paris
33012;Landy - Heurtault;SANN;30;21;8;4;4;SANN;SANN;2022-10-05;48,91509653;2,375951372;Aubervilliers
44011;Lebrun - Colonel Fabien;SANN;27;24;2;1;1;SANN;SANN;2022-10-05;48,78266871;2,381317802;Vitry-sur-Seine
10019;Paradis - Hauteville;SANN;31;8;20;14;6;SANN;SANN;2022-10-05;48,87499995;2,35227574;Paris
21707;Square Etienne Jarousse;SANN;25;21;3;2;1;SANN;SANN;2022-10-05;48,82485183;2,292593345;Vanves
11011;Richard Lenoir - Voltaire;SANN;25;17;8;4;4;SANN;SANN;2022-10-05;48,86164274;2,37274915;Paris
4019;Cloître Saint-Merri - Renard;SANN;32;19;10;7;3;SANN;SANN;2022-10-05;48,85883545;2,351827919;Paris
41203;Stalingrad - Rigollots;SANN;51;50;0;0;0;SANN;SANN;2022-10-05;48,84997404;2,455575764;Fontenay-sous-Bois
3102;Bourg l'Abbé - Saint-Martin;SANN;42;27;13;12;1;SANN;SANN;2022-10-05;48,86393332;2,352406271;Paris
11001;Richard Lenoir - Place de la Bastille;SANN;53;30;21;9;12;SANN;SANN;2022-10-05;48,8538327;2,3697222;Paris
51001;Gare d'Argenteuil;SANN;40;30;10;3;7;SANN;SANN;2022-10-05;48,94702244;2,256898172;Argenteuil
15008;Sèvres - Lecourbe;SANN;62;43;18;18;0;SANN;SANN;2022-10-05;48,8447677;2,3110086;Paris
6022;Marché Saint-Germain;SANN;21;16;4;3;1;SANN;SANN;2022-10-05;48,85165626;2,335500307;Paris
20022;Porte de Bagnolet;SANN;33;18;14;3;11;SANN;SANN;2022-10-05;48,86470714;2,408344637;Paris
21402;Place Aimé Césaire;SANN;27;23;4;2;2;SANN;SANN;2022-10-05;48,78319471;2,242912799;Clamart
12036;Reuilly - Place Felix Eboue;SANN;42;41;1;0;1;SANN;SANN;2022-10-05;48,84030274;2,394630399;Paris
9007;Condorcet - Turgot;SANN;20;17;0;0;0;SANN;SANN;2022-10-05;48,87985156;2,345232368;Paris
14026;Plantes - Moulin Vert;SANN;45;44;1;1;0;SANN;SANN;2022-10-05;48,83005755;2,323230207;Paris
41403;Gare RER - Malleret-Joinville;SANN;20;1;19;16;3;SANN;SANN;2022-10-05;48,802936;2,42531;Alfortville
10008;Cité Riverin - Château d'Eau;SANN;18;13;2;1;1;SANN;SANN;2022-10-05;48,87070242;2,358739864;Paris
11033;Bréguet - Sabin;SANN;33;22;8;5;3;SANN;SANN;2022-10-05;48,85693168;2,370674946;Paris
8117;Place de la Madeleine - Royale;SANN;26;2;24;16;8;SANN;SANN;2022-10-05;48,86922805;2,324421108;Paris
15036;Croix Nivert - Square Saint-Lambert;SANN;47;45;1;1;0;SANN;SANN;2022-10-05;48,84305152;2,295200452;Paris
1006;Grande Truanderie - Saint-Denis;SANN;33;28;5;3;2;SANN;SANN;2022-10-05;48,8626302;2,3498075;Paris
10033;Gare du Nord - Saint-Vincent de Paul;SANN;24;18;3;0;3;SANN;SANN;2022-10-05;48,88095574;2,352430515;Paris
4006;Bourdon - Pont Morland;SANN;52;36;16;14;2;SANN;SANN;2022-10-05;48,8478103;2,3659356;Paris
20105;Benoît Frachon - République;SANN;30;12;17;7;10;SANN;SANN;2022-10-05;48,85230729;2,415605485;Paris
5015;Epée de Bois - Mouffetard;SANN;63;52;10;8;2;SANN;SANN;2022-10-05;48,84150869;2,350066714;Paris
14032;Mairie du 14ème;SANN;32;29;3;2;1;SANN;SANN;2022-10-05;48,83254578;2,325492315;Paris
10032;Claude Vellefaux - Hôpital Saint-Louis;SANN;32;27;3;1;2;SANN;SANN;2022-10-05;48,87285914;2,370071707;Paris
41401;Marne - Charles de Gaulle;SANN;27;21;4;1;3;SANN;SANN;2022-10-05;48,81507172;2,412166893;Alfortville
45002;Roger Salengro - Général de Gaulle;SANN;27;11;16;12;4;SANN;SANN;2022-10-05;48,82002901;2,484676056;Champigny-sur-Marne
6002;Saint-Benoît - Jacob;SANN;23;2;21;19;2;SANN;SANN;2022-10-05;48,85545136;2,333472222;Paris
18202;Diane Arbus;SANN;38;32;6;4;2;SANN;SANN;2022-10-05;48,89880072;2,352402247;Paris
20044;Davout - Volga;SANN;28;27;0;0;0;SANN;SANN;2022-10-05;48,85291968;2,41052291;Paris
15128;Cadix - Hameau;SANN;37;12;24;15;9;SANN;SANN;2022-10-05;48,83401076;2,289516181;Paris
16019;Porte de la Muette;SANN;36;3;33;12;21;SANN;SANN;2022-10-05;48,86302318;2,268718817;Paris
44014;Camille Risch - Paul Armangot;SANN;25;10;15;12;3;SANN;SANN;2022-10-05;48,774703;2,373685;Vitry-sur-Seine
13018;Bruant - Vincent Auriol;SANN;25;9;16;7;9;SANN;SANN;2022-10-05;48,83484845;2,3668265;Paris
12037;Reuilly - Daumesnil;SANN;36;34;2;0;2;SANN;SANN;2022-10-05;48,8395385;2,3972516;Paris
18039;Jardins d'Eole;SANN;20;17;1;0;1;SANN;SANN;2022-10-05;48,8869703;2,3668488;Paris
17019;Phalsbourg - Villiers;SANN;20;5;15;9;6;SANN;SANN;2022-10-05;48,88242308;2,309045345;Paris
16005;Raymond Poincaré - Place Victor Hugo;SANN;25;11;13;8;5;SANN;SANN;2022-10-05;48,87030612;2,285074541;Paris
47003;Charentonneau - Maisons Alfort;SANN;20;15;3;3;0;SANN;SANN;2022-10-05;48,80993298;2,443288456;Maisons-Alfort
17009;Paul Bodin - Clichy;SANN;34;30;2;1;1;SANN;SANN;2022-10-05;48,89239615;2,317142598;Paris
7012;Cité Vaneau;SANN;26;8;17;8;9;SANN;SANN;2022-10-05;48,85422107;2,319614924;Paris
14011;Place des Droits de l'Enfant;SANN;24;23;1;0;1;SANN;SANN;2022-10-05;48,8274804;2,3319217;Paris
3010;Beaubourg - Michel-le-Comte;SANN;17;17;0;0;0;USANN;USANN;2022-10-05;48,86253494;2,354310304;Paris
15001;Gare Montparnasse - Arrivée;SANN;43;40;3;1;2;SANN;SANN;2022-10-05;48,84382799;2,322581112;Paris
20008;Pyrénées - Avron;SANN;32;28;3;1;2;SANN;SANN;2022-10-05;48,8532469;2,405871045;Paris
5007;Ecoles - Carmes;SANN;36;17;19;13;6;SANN;SANN;2022-10-05;48,84890445;2,34734863;Paris
14103;Maine - Liancourt;SANN;27;20;6;1;5;SANN;SANN;2022-10-05;48,83506436;2,32373145;Paris
16105;Crevaux - Bugeaud;SANN;31;17;13;5;8;SANN;SANN;2022-10-05;48,87080943;2,281149008;Paris
6104;Herschel - Observatoire;SANN;37;1;36;16;20;SANN;SANN;2022-10-05;48,84342376;2,337664515;Paris
16012;Flandrin - Longchamp;SANN;42;4;35;17;18;SANN;SANN;2022-10-05;48,86877849;2,274354539;Paris
21309;Mairie d'Issy;SANN;41;3;38;35;3;SANN;SANN;2022-10-05;48,82376779;2,272311151;Issy-les-Moulineaux
16036;Porte Molitor;SANN;60;21;36;33;3;SANN;SANN;2022-10-05;48,84524764;2,256901525;Paris
20001;Place de la Nation - Charonne;SANN;36;30;5;4;1;SANN;SANN;2022-10-05;48,84836467;2,399762386;Paris
42505;Charles Frérot - Albert Guilpin;SANN;30;15;15;13;2;SANN;SANN;2022-10-05;48,81558392;2,350502908;Gentilly
20024;Gambetta - Père Lachaise;SANN;29;29;0;0;0;SANN;SANN;2022-10-05;48,8642957;2,398228667;Paris
12015;Place de la Nation - Picpus;SANN;36;36;0;0;0;SANN;SANN;2022-10-05;48,84682168;2,400113046;Paris
12156;Niger - Soult;SANN;24;22;1;0;1;SANN;SANN;2022-10-05;48,84369906;2,410361237;Paris
48004;Maxime Gorki - Louis Aragon;SANN;20;12;7;5;2;SANN;SANN;2022-10-05;48,78909815;2,368387878;Villejuif
18140;Porte de Clignancourt - Ney;SANN;40;37;3;2;1;SANN;SANN;2022-10-05;48,89964112;2,344321422;Paris
26004;Gare RER les Grésillons;SANN;22;11;6;5;1;SANN;SANN;2022-10-05;48,91989863;2,314584591;Asnières-sur-Seine
4108;Quai de Béthune - Pont de la Tournelle;SANN;25;22;3;2;1;SANN;SANN;2022-10-05;48,85097433;2,356307209;Paris
18139;Poissonniers - Championnet;SANN;28;19;2;1;1;SANN;SANN;2022-10-05;48,895433;2,353017814;Paris
19002;Centquatre;SANN;42;35;5;4;1;SANN;SANN;2022-10-05;48,88933354;2,370785438;Paris
1020;Cambon - Rivoli;SANN;40;5;32;20;12;SANN;SANN;2022-10-05;48,86614339;2,325180065;Paris
9037;Parme - Clichy;SANN;24;20;2;0;2;SANN;SANN;2022-10-05;48,88126642;2,328197093;Paris
11112;Jules Vallès - Charonne;SANN;23;17;5;3;2;SANN;SANN;2022-10-05;48,85428438;2,384767458;Paris
8110;Gare Saint-Lazare - Stockholm;SANN;32;16;16;5;11;SANN;SANN;2022-10-05;48,87712732;2,322417162;Paris
6010;Chevreuse - Montparnasse;SANN;15;1;11;6;5;SANN;SANN;2022-10-05;48,84173916;2,331552217;Paris
19201;Petit - Georges Thill;SANN;23;21;1;0;1;SANN;SANN;2022-10-05;48,88603132;2,389575318;Paris
19110;Square Claude Bernard;SANN;30;4;26;12;14;SANN;SANN;2022-10-05;48,89876016;2,375325747;Paris
22301;Chausson - Gabriel Péri;SANN;22;14;8;8;0;SANN;SANN;2022-10-05;48,921891;2,295230627;Gennevilliers
22201;Henri Ravera - Gabriel Péri;SANN;30;19;8;2;6;SANN;SANN;2022-10-05;48,79722274;2,302115858;Bagneux
15132;Bargue -  Dutot;SANN;21;20;0;0;0;SANN;SANN;2022-10-05;48,837884;2,308876;Paris
3008;Perle - Vieille du Temple;SANN;36;18;16;11;5;SANN;SANN;2022-10-05;48,8601346;2,3611206;Paris
20006;Pyrénées - Plaine;SANN;12;10;2;2;0;SANN;SANN;2022-10-05;48,85026702;2,406282127;Paris
16042;Murat - Porte de Saint-Cloud;SANN;38;27;10;8;2;SANN;SANN;2022-10-05;48,83750863;2,257765196;Paris
21026;Sèvres - Général Leclerc;SANN;30;6;23;10;13;SANN;SANN;2022-10-05;48,83012156;2,231426239;Boulogne-Billancourt
16037;Molitor - Michel-Ange;SANN;52;33;19;12;7;SANN;SANN;2022-10-05;48,84518208;2,262112774;Paris
2015;Louis le Grand - Italiens;SANN;33;3;30;18;12;SANN;SANN;2022-10-05;48,87050894;2,334054462;Paris
18004;Place des Abbesses;SANN;12;10;1;0;1;SANN;SANN;2022-10-05;48,88454273;2,338686772;Paris
32013;Saint-Denis - Université;SANN;24;1;23;8;15;SANN;SANN;2022-10-05;48,94563431;2,363829799;Saint-Denis
20034;Sorbier - Ménilmontant;SANN;24;23;1;0;1;SANN;SANN;2022-10-05;48,8685424;2,389772125;Paris
8028;Arsène Houssaye - Champs-Elysées;SANN;29;0;28;10;18;SANN;SANN;2022-10-05;48,87340928;2,29779046;Paris
16013;Mairie du 16ème;SANN;35;28;6;3;3;SANN;SANN;2022-10-05;48,86393685;2,276595309;Paris
21953;Gare de Bellevue;SANN;20;18;2;0;2;SANN;SANN;2022-10-05;48,81924047;2,229530923;Meudon
18034;Leibniz - Jean Dollfus;SANN;32;30;0;0;0;SANN;SANN;2022-10-05;48,89632835;2,333390424;Paris
14137;Maurice d'Ocagne - General Maudhuy;SANN;30;27;2;1;1;SANN;SANN;2022-10-05;48,82414283;2,315878943;Paris
12019;Gare de Reuilly - Picpus;SANN;28;13;14;8;6;SANN;SANN;2022-10-05;48,84267354;2,39729438;Paris
16103;Traktir - Foch;SANN;22;5;16;6;10;SANN;SANN;2022-10-05;48,87275533;2,29154978;Paris
16102;Pergolèse - Marbeau;SANN;27;17;9;5;4;SANN;SANN;2022-10-05;48,87356871;2,281512523;Paris
31709;Place de la Fraternité;SANN;22;20;0;0;0;SANN;SANN;2022-10-05;48,85716406;2,42284745;Montreuil
20104;Louis Lumière.;SANN;22;20;2;0;2;SANN;SANN;2022-10-05;48,86216198;2,411125782;Paris
10011;Bourse du Travail;SANN;17;7;6;2;4;SANN;SANN;2022-10-05;48,86897664;2,362343855;Paris
14135;Jourdan - Cité Universitaire;SANN;39;36;1;0;1;SANN;SANN;2022-10-05;48,81989734;2,339700796;Paris
3011;Turbigo - Réaumur;SANN;31;25;6;6;0;SANN;SANN;2022-10-05;48,86557405;2,356419861;Paris
1007;Turbigo - Française;SANN;16;10;6;5;1;SANN;SANN;2022-10-05;48,86358858;2,34777946;Paris
12002;Lacuée - Lyon;SANN;16;0;14;12;2;SANN;SANN;2022-10-05;48,84926848;2,370458543;Paris
13005;Cordelières - Arago;SANN;46;37;9;6;3;SANN;SANN;2022-10-05;48,83548072;2,348572462;Paris
4103;Archives - Rivoli;SANN;25;11;14;11;3;SANN;SANN;2022-10-05;48,85734671;2,353976704;Paris
9009;Square Montholon;SANN;21;19;0;0;0;SANN;SANN;2022-10-05;48,87662038;2,345764115;Paris
20029;Frères Flavien - Porte des Lilas;SANN;23;23;0;0;0;SANN;SANN;2022-10-05;48,87809928;2,411046299;Paris
10034;Louis Blanc - La Chapelle;SANN;21;20;0;0;0;SANN;SANN;2022-10-05;48,88400896;2,359933555;Paris
22503;Joffre - Aigle;SANN;20;15;5;5;0;SANN;SANN;2022-10-05;48,904033;2,245096;La Garenne-Colombes
19010;Emile Reynaud - Porte de la Villette;SANN;22;21;1;0;1;SANN;SANN;2022-10-05;48,90098954;2,388702258;Paris
1102;Française - Etienne Marcel;SANN;37;33;2;0;2;SANN;SANN;2022-10-05;48,8640533;2,347587012;Paris
41405;Place de l'Europe - Alfortville;SANN;24;2;22;13;9;SANN;SANN;2022-10-05;48,78913702;2,428480089;Alfortville
21110;Parc Roger Salengro;SANN;35;11;23;16;7;SANN;SANN;2022-10-05;48,90530386;2,310559452;Clichy
7021;Bosquet - Saint-Dominique;SANN;28;6;21;20;1;SANN;SANN;2022-10-05;48,85865171;2,30371658;Paris
2002;Etienne Marcel - Montorgueil;SANN;28;20;7;3;4;SANN;SANN;2022-10-05;48,86450567;2,346195951;Paris
3001;Beaumarchais - Saint-Gilles;SANN;51;36;12;7;5;SANN;SANN;2022-10-05;48,8580378;2,3679352;Paris
15111;Olivier de Serres - Leriche;SANN;25;19;5;0;5;SANN;SANN;2022-10-05;48,83460222;2,295748293;Paris
12112;Charenton - Jardiniers;SANN;31;29;1;0;1;SANN;SANN;2022-10-05;48,83382177;2,394692664;Paris
19129;Solitaires - Place des Fêtes;SANN;29;29;0;0;0;SANN;SANN;2022-10-05;48,876601;2,391769;Paris
14019;Sarrette - Général Leclerc;SANN;22;21;1;1;0;SANN;SANN;2022-10-05;48,82503085;2,326412869;Paris
2021;Cléry - Montmartre;SANN;44;16;27;15;12;SANN;SANN;2022-10-05;48,867458;2,3445211;Paris
10006;Petites Ecuries - Faubourg Saint-Denis;SANN;28;12;14;7;7;SANN;SANN;2022-10-05;48,87287121;2,354215086;Paris
14132;Bézout - Général Leclerc;SANN;30;27;0;0;0;SANN;SANN;2022-10-05;48,82884805;2,328597307;Paris
10027;Dunkerque - Alsace;SANN;20;16;2;1;1;SANN;SANN;2022-10-05;48,879355;2,358379;Paris
4014;Blancs-Manteaux - Archives;SANN;29;10;16;15;1;SANN;SANN;2022-10-05;48,85941801;2,355947122;Paris
10009;Mairie du 10ème;SANN;19;15;2;1;1;SANN;SANN;2022-10-05;48,87208945;2,357582599;Paris
3012;Square Emile - Chautemps;SANN;25;9;14;8;6;SANN;SANN;2022-10-05;48,86743372;2,353635728;Paris
11037;Faubourg Du Temple - Republique;SANN;38;16;17;12;5;SANN;SANN;2022-10-05;48,86787248;2,364898216;Paris
14022;Didot - Mariniers;SANN;35;28;7;3;4;SANN;SANN;2022-10-05;48,82650544;2,313136198;Paris
33019;Madeleine Vionnet;SANN;34;0;57;24;33;SANN;SANN;2022-10-05;48,90251907;2,374089584;Aubervilliers
13125;Gare d'Austerlitz - Pont Charles de Gaulle;SANN;55;12;39;29;10;SANN;SANN;2022-10-05;48,84231983;2,36703001;Paris
22401;Charles de Gaulle - Plateau de Vanves;SANN;33;26;6;3;3;SANN;SANN;2022-10-05;48,82233089;2,298571803;Malakoff
12020;Cours de Vincennes - Soult;SANN;45;30;15;9;6;SANN;SANN;2022-10-05;48,84691876;2,410522029;Paris
21506;Maurice Payret-Dortail;SANN;22;21;1;0;1;SANN;SANN;2022-10-05;48,87811957;2,223362513;Suresnes
31001;Lagny - Auguste Blanqui;SANN;27;1;25;15;10;SANN;SANN;2022-10-05;48,84922568;2,421860397;Montreuil
2003;Saint-Denis - Réaumur;SANN;32;22;9;3;6;SANN;SANN;2022-10-05;48,86611163;2,350779068;Paris
21507;Gardenat-Lapostol - Velettes;SANN;20;20;0;0;0;SANN;SANN;2022-10-05;48,87387;2,224185;Suresnes
5122;Saint-Michel - Luxembourg;SANN;29;0;29;17;12;SANN;SANN;2022-10-05;48,84501508;2,339494117;Paris
14023;Adolphe Pinard - Victor Hugo;SANN;52;51;1;0;1;SANN;SANN;2022-10-05;48,82368259;2,307784371;Malakoff
13017;Nationale - Vincent Auriol;SANN;33;27;5;4;1;SANN;SANN;2022-10-05;48,83252708;2,36235441;Paris
22504;Château - République;SANN;20;13;5;2;3;SANN;SANN;2022-10-05;48,905928;2,253629;La Garenne-Colombes
3005;Sainte-Elisabeth - Turbigo;SANN;33;14;15;8;7;SANN;SANN;2022-10-05;48,86610337;2,359649241;Paris
19111;Cesaria Evora - Rosa Parks;SANN;40;27;13;8;5;SANN;SANN;2022-10-05;48,89717673;2,374517396;Paris
2005;Montmartre - Etienne Marcel;SANN;16;0;15;12;3;SANN;SANN;2022-10-05;48,86502195;2,34506844;Paris
48005;Eugène Varlin - Place de la Paix;SANN;23;23;0;0;0;SANN;SANN;2022-10-05;48,792862;2,363093;Villejuif
24006;Adolphe Lalyre - Armand Silvestre;SANN;40;36;1;0;1;SANN;SANN;2022-10-05;48,90406267;2,273416221;Courbevoie
3003;Fille du Calvaire - Turenne;SANN;29;10;17;5;12;SANN;SANN;2022-10-05;48,86210505;2,364960015;Paris
3009;Temple - Haudriettes;SANN;19;4;12;10;2;SANN;SANN;2022-10-05;48,86163688;2,356696021;Paris
4017;Place de l'Hôtel de Ville;SANN;14;14;0;0;0;USANN;USANN;2022-09-27;48,8573314;2,351458;Paris
26005;Hôtel de Ville d'Asnières sur Seine;SANN;30;26;2;2;0;SANN;SANN;2022-10-05;48,9099933;2,288238108;Asnières-sur-Seine
4012;Tiron - Rivoli;SANN;28;12;13;7;6;SANN;SANN;2022-10-05;48,85569225;2,357905805;Paris
23702;Hôtel de Ville de Chaville;SANN;20;20;0;0;0;SANN;SANN;2022-10-05;48,80887149;2,188134044;Chaville
4101;Bastille - Beaumarchais;SANN;23;10;11;6;5;SANN;SANN;2022-10-05;48,85383346;2,368570268;Paris
22306;Place du 17 Octobre;SANN;20;6;14;9;5;SANN;SANN;2022-10-05;48,9196269;2,297828613;Gennevilliers
4009;Village Saint-Paul;SANN;28;17;11;10;1;SANN;SANN;2022-10-05;48,85263987;2,360730171;Paris
19012;Lally-Tollendal - Armand Carrel;SANN;28;28;0;0;0;SANN;SANN;2022-10-05;48,88270066;2,374717556;Paris
26006;Bas - Gabriel Péri;SANN;30;8;22;20;2;SANN;SANN;2022-10-05;48,91585581;2,29480952;Asnières-sur-Seine
22502;Kléber - National;SANN;20;11;9;8;1;SANN;SANN;2022-10-05;48,9063339;2,239391059;La Garenne-Colombes
42026;Barbès - Monique Maunoury;SANN;40;39;1;0;1;SANN;SANN;2022-10-05;48,81552719;2,368716933;Ivry-sur-Seine
3006;Mairie du 3ème;SANN;32;8;20;11;9;SANN;SANN;2022-10-05;48,86446178;2,361762822;Paris
4015;Mairie du 4ème;SANN;44;37;6;4;2;SANN;SANN;2022-10-05;48,85594991;2,35638231;Paris
15062;Convention - Lourmel;SANN;36;27;9;7;2;SANN;SANN;2022-10-05;48,84205504;2,285991088;Paris
21509;Gardenat Lapostol - Franklin Roosevelt;SANN;24;23;1;0;1;SANN;SANN;2022-10-05;48,871839;2,222505;Suresnes
18136;Poulet - Barbès;SANN;20;19;1;1;0;SANN;SANN;2022-10-05;48,887148;2,349064;Paris
